RS_GCF_000947195.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Shewanellaceae;g__Shewanella;s__Shewanella algae_A	Shewanella algae_A
RS_GCF_000702085.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AC2028;s__	Lachnospiraceae AC2028 sp.
RS_GCF_000828615.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiolapillus;s__Thiolapillus brandeum	Thiolapillus brandeum
RS_GCF_000802235.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Sinomonas;s__Sinomonas humi	Sinomonas humi
RS_GCF_001424565.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter sp1	Pseudarthrobacter sp1
RS_GCF_001423045.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Rathayibacter;s__Rathayibacter sp2	Rathayibacter sp2
RS_GCF_000283555.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Clostridiales;f__Savagellaceae;g__Savagella;s__	Savagella sp.
RS_GCF_000757425.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Tatumella;s__Tatumella morbirosei	Tatumella morbirosei
RS_GCF_000024845.1	d__Bacteria;p__Bacteroidetes;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rhodothermus;s__Rhodothermus marinus	Rhodothermus marinus
RS_GCF_000969605.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Aquincola;s__Aquincola tertiaricarbonis	Aquincola tertiaricarbonis
RS_GCF_000172635.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	Alteromonas macleodii
U_83391	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__CAG-485;s__	Homeothermaceae CAG-485 sp.
RS_GCF_001431315.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HT99;f__HT99;g__CC99;s__	Gammaproteobacteria CC99 sp.
RS_GCF_000026065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_D;s__Lactobacillus_D sakei	Lactobacillus_D sakei
RS_GCF_001418585.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces griseoruber	Streptomyces griseoruber
RS_GCF_000294675.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus hesperidum	Alicyclobacillus hesperidum
RS_GCF_001420315.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea thiooxidans	Bosea thiooxidans
RS_GCF_000744455.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__	Methanobacterium_B sp.
U_83558	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium kashiwanohense	Bifidobacterium kashiwanohense
U_83559	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-37;s__CAG-37 sp1	Lachnospiraceae CAG-37 sp1
RS_GCF_001808025.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp1	Sphingobacterium sp1
U_83554	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella ornithinolytica	Raoultella ornithinolytica
RS_GCF_000182745.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Komagataeibacter;s__Komagataeibacter medellinensis	Komagataeibacter medellinensis
RS_GCF_001498675.1	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter coli	Campylobacter coli
U_83557	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	Lachnospira sp.
RS_GCF_000014265.1	d__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Nostocales;f__Phormidiaceae;g__Trichodesmium;s__Trichodesmium erythraeum	Trichodesmium erythraeum
RS_GCF_000622245.1	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B perfoetens	Fusobacterium_B perfoetens
RS_GCF_000407485.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A pallens	Enterococcus_A pallens
RS_GCF_000169155.1	d__Bacteria;p__Negativicutaeota;c__Negativicutes;o__Sporomusales;f__Thermosinaceae;g__Thermosinus;s__Thermosinus carboxydivorans	Thermosinus carboxydivorans
RS_GCF_000017165.1	d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus vannielii	Methanococcus vannielii
RS_GCF_001815555.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	Corynebacterium sp.
RS_GCF_000317695.1	d__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Nostocales;f__Nostocaceae;g__Anabaena;s__Anabaena cylindrica	Anabaena cylindrica
RS_GCF_000162575.1	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D canadensis	Helicobacter_D canadensis
RS_GCF_000007125.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Brucella;s__Brucella melitensis	Brucella melitensis
RS_GCF_000225705.1	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella tanakaei	Collinsella tanakaei
RS_GCF_000210915.2	d__Bacteria;p__Bacteriovoracaeota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Halobacteriovorax;s__Halobacteriovorax marinus	Halobacteriovorax marinus
RS_GCF_001486445.1	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Cryptobacterium;s__	Cryptobacterium sp.
RS_GCF_000159115.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium accolens	Corynebacterium accolens
RS_GCF_000010125.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saprophyticus	Staphylococcus saprophyticus
RS_GCF_000816565.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter_D;s__	Arthrobacter_D sp.
RS_GCF_000174895.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_A	Ruminococcus flavefaciens_A
RS_GCF_000018785.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__Acholeplasma laidlawii	Acholeplasma laidlawii
RS_GCF_900095495.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides ovatus
U_83086	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__DTU089;g__;s__	Oscillospirales sp.
RS_GCF_000420805.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Yaniella;s__Yaniella halotolerans	Yaniella halotolerans
RS_GCF_000241305.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Gordonia;s__Gordonia effusa	Gordonia effusa
RS_GCF_000192845.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Olivibacter;s__	Olivibacter sp.
RS_GCF_000828475.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__Methyloceanibacter caenitepidi	Methyloceanibacter caenitepidi
RS_GCF_000294655.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospirillaceae;g__Phaeospirillum;s__Phaeospirillum molischianum	Phaeospirillum molischianum
RS_GCF_000161935.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_H;s__Lactobacillus_H coleohominis	Lactobacillus_H coleohominis
RS_GCF_000092985.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis dassonvillei	Nocardiopsis dassonvillei
RS_GCF_000368625.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter schindleri	Acinetobacter schindleri
RS_GCF_000308695.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Nocardia;s__Nocardia takedensis	Nocardia takedensis
RS_GCF_001548075.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum;s__Rhodovulum sulfidophilum	Rhodovulum sulfidophilum
RS_GCF_000381625.1	d__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__Solibacteraceae;g__KBS-96;s__	Solibacteraceae KBS-96 sp.
RS_GCF_000379885.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__Nonomuraea coxensis	Nonomuraea coxensis
RS_GCF_000763095.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Pseudonocardiaceae;g__Actinopolyspora;s__Actinopolyspora erythraea	Actinopolyspora erythraea
RS_GCF_000020145.1	d__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium;s__Elusimicrobium minutum	Elusimicrobium minutum
RS_GCF_001435835.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_L;s__Lactobacillus_L concavus	Lactobacillus_L concavus
RS_GCF_000981035.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Catabacter;s__Catabacter hongkongensis	Catabacter hongkongensis
RS_GCF_000143165.1	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalogenimonas;s__Dehalogenimonas lykanthroporepellens	Dehalogenimonas lykanthroporepellens
RS_GCF_000980875.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__	Leucobacter sp.
RS_GCF_000737865.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium coryneforme	Bifidobacterium coryneforme
RS_GCF_000013885.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Nitrobacter;s__Nitrobacter hamburgensis	Nitrobacter hamburgensis
RS_GCF_000482545.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter_A;s__	Arthrobacter_A sp.
RS_GCF_000169175.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Microscilla;s__Microscilla marina	Microscilla marina
RS_GCF_000350145.1	d__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__Ilumatobacter nonamiensis	Ilumatobacter nonamiensis
RS_GCF_000176155.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Vibrionaceae;g__Vibrio;s__Vibrio metschnikovii	Vibrio metschnikovii
RS_GCF_000516555.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__P52-10;s__	Xanthobacteraceae P52-10 sp.
RS_GCF_000024165.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Accumulibacter;s__Accumulibacter phosphatis	Accumulibacter phosphatis
RS_GCF_000196135.1	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Wolinella;s__Wolinella succinogenes	Wolinella succinogenes
U_81804	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	Ruminococcaceae sp.
RS_GCF_001449115.1	d__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus gabretensis	Terracidiphilus gabretensis
RS_GCF_001583435.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Endozoicomonadaceae;g__Endozoicomonas;s__Endozoicomonas montiporae	Endozoicomonas montiporae
RS_GCF_000550805.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium vitaeruminis	Corynebacterium vitaeruminis
RS_GCF_000702305.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Starkeya;s__	Starkeya sp.
RS_GCF_001477655.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A millerae	Methanobrevibacter_A millerae
U_81803	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-251;s__	Oscillospirales CAG-251 sp.
RS_GCF_000739895.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas paucimobilis	Sphingomonas paucimobilis
RS_GCF_000698595.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Caballeronia;s__Caballeronia glathei	Caballeronia glathei
RS_GCF_000745655.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum_A	Rhizobium leguminosarum_A
RS_GCF_000429925.1	d__Bacteria;p__Desulfobacteraeota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfatirhabdiaceae;g__Desulfatirhabdium;s__Desulfatirhabdium butyrativorans	Desulfatirhabdium butyrativorans
RS_GCF_000720335.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__Marmoricola aequoreus	Marmoricola aequoreus
RS_GCF_001894865.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Rhodococcus;s__	Rhodococcus sp.
RS_GCF_000468015.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	Ruminococcus_C callidus
RS_GCF_001417955.2	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Mycobacterium;s__Mycobacterium gordonae	Mycobacterium gordonae
RS_GCF_000521485.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Halobacillales;f__Amphibacillaceae;g__Gracilibacillus;s__Gracilibacillus boraciitolerans	Gracilibacillus boraciitolerans
RS_GCF_000278135.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella washoensis	Bartonella washoensis
RS_GCF_000799565.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__	Cellulophaga sp.
RS_GCF_000721275.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces glauca	Streptomyces glauca
U_81785	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__	Alphaproteobacteria CAG-495 sp.
939.contigs.fa.metabat-bins-.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	Prevotella copri
RS_GCF_001427825.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	Brevundimonas sp.
RS_GCF_000009145.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas europaea	Nitrosomonas europaea
RS_GCF_001189535.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermatophilaceae;g__Arsenicicoccus;s__	Arsenicicoccus sp.
RS_GCF_000626675.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium glyciniphilum	Corynebacterium glyciniphilum
RS_GCF_000376945.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Leeiaceae;g__Leeia;s__Leeia oryzae	Leeia oryzae
RS_GCF_000234585.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Mycobacterium;s__Mycobacterium thermoresistibile	Mycobacterium thermoresistibile
RS_GCF_000230915.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus lactis	Paenibacillus lactis
RS_GCF_000153145.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia_A;s__Leifsonia_A rubra	Leifsonia_A rubra
RS_GCF_001597285.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E alcaligenes	Pseudomonas_E alcaligenes
RS_GCF_000348685.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Xanthomarina;s__Xanthomarina gelatinilytica	Xanthomarina gelatinilytica
RS_GCF_000190695.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Neisseriaceae;g__Kingella_A;s__Kingella_A denitrificans	Kingella_A denitrificans
RS_GCF_000018285.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Shewanellaceae;g__Shewanella;s__Shewanella pealeana	Shewanella pealeana
RS_GCF_900093775.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus glycinifermentans	Bacillus glycinifermentans
RS_GCF_001687565.2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Planococcales;f__Planococcaceae;g__Planococcus_A;s__Planococcus_A antarcticus	Planococcus_A antarcticus
RS_GCF_000153925.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B torques	Ruminococcus_B torques
RS_GCF_000429125.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita capsosiphonis	Aequorivita capsosiphonis
RS_GCF_000024105.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus prevotii	Anaerococcus prevotii
RS_GCF_000184435.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Mycobacterium;s__Mycobacterium gilvum	Mycobacterium gilvum
RS_GCF_000231305.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter chromiiresistens	Leucobacter chromiiresistens
U_83375	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus parainfluenzae	Haemophilus parainfluenzae
RS_GCF_000016085.1	d__Bacteria;p__Bacteroidetes;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium phaeovibrioides	Chlorobium phaeovibrioides
RS_GCF_900079405.2	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	Streptomyces sp.
RS_GCF_001701025.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Pseudonocardiaceae;g__Lechevalieria;s__	Lechevalieria sp.
RS_GCF_001854465.1	d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium nucleatum_C	Fusobacterium nucleatum_C
RS_GCF_001618685.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Anoxybacillales;f__Anoxybacillaceae;g__Geobacillus;s__Geobacillus subterraneus_A	Geobacillus subterraneus_A
RS_GCF_000258765.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;s__Gillisia marina	Gillisia marina
RS_GCF_000175095.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas ureae	Nitrosomonas ureae
RS_GCF_000759695.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Mycobacterium;s__Mycobacterium kyorinense	Mycobacterium kyorinense
RS_GCF_000951135.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Rouxiella;s__Rouxiella chamberiensis	Rouxiella chamberiensis
U_81939	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__	Ruminococcaceae CAG-353 sp.
RS_GCF_000348925.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Cesiribacter;s__Cesiribacter andamanensis	Cesiribacter andamanensis
RS_GCF_000723465.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Ruminococcus_D bicirculans
RS_GCF_000156055.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridium_U;s__Clostridium_U hiranonis	Clostridium_U hiranonis
RS_GCF_000444055.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus acidoterrestris	Alicyclobacillus acidoterrestris
U_81931	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	Lachnospiraceae sp.
U_81932	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-94;s__CAG-94 sp1	Oscillospirales CAG-94 sp1
U_81933	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	Alistipes sp.
RS_GCF_000970465.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__	Devosia sp.
RS_GCF_000006725.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xylella;s__Xylella fastidiosa	Xylella fastidiosa
RS_GCF_000428905.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Alteromonadaceae;g__Glaciecola;s__Glaciecola pallidula	Glaciecola pallidula
RS_GCF_000422625.1	d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__Enterorhabdus mucosicola	Enterorhabdus mucosicola
RS_GCF_000382385.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella maculosa	Prevotella maculosa
RS_GCF_000027145.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria seeligeri	Listeria seeligeri
RS_GCF_000971055.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_C;s__	Sphingomonas_C sp.
RS_GCF_000024025.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Catenulisporaceae;g__Catenulispora;s__Catenulispora acidiphila	Catenulispora acidiphila
RS_GCF_000422445.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_B;s__Paenibacillus_B assamensis	Paenibacillus_B assamensis
RS_GCF_000021285.1	d__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Thermosipho;s__Thermosipho africanus	Thermosipho africanus
RS_GCF_000321025.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A senegalensis	Peptoniphilus_A senegalensis
RS_GCF_000010065.1	d__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus elongatus	Synechococcus elongatus
RS_GCF_001514045.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces ciscaucasicus	Streptomyces ciscaucasicus
RS_GCF_000785535.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter_A;s__	Arthrobacter_A sp.
